Experiment ID,spheroid ID,day,drug concentration (uM),spheroIndex,multiple,Area (pix2),Perimeter (pix),Solidity,Equivalent Diameter (pix),Circularity,Mean grey value,Homogeneity,Energy,Correlation,viability score
1803,"(1803, 4, 1.0)",1,1.0,4,False,2485.0,193.8233744,0.967679128,56.24944683,0.831235259,305.0060911,0.958793066,0.882794578,0.941320821,78.73893462
1803,"(1803, 8, 1.0)",1,1.0,8,False,2318.5,190.1248901,0.961833644,54.33236498,0.806007369,389.9287655,0.960204481,0.890496817,0.940740103,73.0858829
1803,"(1803, 10, 1.0)",1,1.0,10,False,2234.0,184.0243845,0.965427831,53.33307738,0.828976626,384.3030385,0.964801896,0.894463688,0.925506918,76.37831961
1803,"(1803, 11, 1.0)",1,1.0,11,False,2279.0,209.8233744,0.930014283,53.86754981,0.650498733,452.3991925,0.959544696,0.891341812,0.920931076,75.07376922
1803,"(1803, 13, 1.0)",1,1.0,13,False,2171.5,178.9533174,0.974422257,52.58174276,0.852099264,357.0822285,0.959956008,0.897147379,0.926193539,73.36542941
1803,"(1803, 15, 1.0)",1,1.0,15,False,3195.5,298.5512964,0.782827046,63.78586807,0.450516564,442.5158645,0.946163357,0.847868083,0.921174023,81.90712844
1803,"(1803, 17, 1.0)",1,1.0,17,False,2100.5,191.7817439,0.932519423,51.7149849,0.717658814,379.4688449,0.965086662,0.899947179,0.939990616,79.54651343
1803,"(1803, 18, 1.0)",1,1.0,18,False,1857.0,165.0538228,0.974547363,48.6251564,0.856585253,375.6585511,0.966039258,0.911775877,0.928139734,78.64575245
1803,"(1803, 19, 1.0)",1,1.0,19,False,2070.0,173.6812395,0.977567887,51.33815207,0.862331776,362.0549732,0.963003621,0.902029648,0.926182199,78.55257027
1803,"(1803, 20, 1.0)",1,1.0,20,False,1801.5,169.9827549,0.948907032,47.89301661,0.783491706,375.8499506,0.966088169,0.914032603,0.931561755,96.35036496
1803,"(1803, 1, 2.0)",1,2.0,1,False,2458.5,193.7817441,0.96241926,55.94872135,0.822724359,738.1148136,0.95384266,0.883963058,0.910976289,64.88585184
1803,"(1803, 2, 2.0)",1,2.0,2,False,2143.0,180.3675307,0.966839612,52.23554675,0.827780737,539.3112112,0.959345247,0.89838644,0.927184794,66.93585961
1803,"(1803, 3, 2.0)",1,2.0,3,False,2128.0,176.1665201,0.975252062,52.0524135,0.861657627,424.7214957,0.967186537,0.899487479,0.923689271,63.14645131
