day;drug concentration (uM);spheroIndex;Name;Index;Wells;multiple;Area (pix2);Centroid;Perimeter (pix);Solidity;Equivalent Diameter (pix);Circularity;Aspect ratio;Mean grey value;Homogeneity;Energy;Correlation;viability score
0;5;17;17_0424_0;0;424;False;973;(80, 70);124,2253956;0,951124145;35,19747259;0,792322388;0,909163179;594,8091676;0,974907914;0,952426377;0,895133512;7,200368694
0;5;18;18_0724_0;0;724;False;677,5;(74, 74);105,6984843;0,929355281;29,37038971;0,762046801;0,884738095;309,1361639;0,984892897;0,966114924;0,920972228;0,013012715
0;10;1;1_0505_0;0;505;False;1807;(75, 73);169,1959579;0,954317402;47,96606986;0,79320976;0,8424635;526,0454417;0,966838685;0,91358372;0,92284414;3,843088351
0;10;5;5_1401_0;0;1401;False;1785;(76, 85);213,5391035;0,837438424;47,6731852;0,491918612;0,854317748;420,1091323;0,968818641;0,913225613;0,910998889;1,160300377
0;10;6;6_1201_0;0;1201;False;1662;(79, 79);178,8528116;0,905475347;46,00134915;0,652904016;0,804305561;565,7782672;0,96388521;0,919637706;0,905171854;1,990945319
0;10;9;9_0301_0;0;301;False;1768,5;(65, 77);167,6396091;0,950550927;47,4523354;0,790790875;0,883770885;617,333106;0,967353993;0,915605731;0,916854;-0,004337572
0;10;11;11_0207_0;0;207;False;1662;(72, 72);194,0243844;0,854718437;46,00134915;0,554789528;0,79286501;599,3829098;0,966181831;0,919440726;0,90721993;0,553040367
0;10;12;12_0210_0;0;210;False;1472;(74, 75);152,5685412;0,947537818;43,29213104;0,79467159;0,903830296;633,9898423;0,972076108;0,929302368;0,91365208;1,518150026
0;10;13;13_0213_0;0;213;True;1377;(77, 71);179,0538229;0,845044492;41,87183843;0,539730063;0,567863845;469,4312354;0,970300019;0,932738284;0,918550565;-0,095426573
0;10;13;13_0213_1;0;213;True;1510;(71, 71);211,5391039;0,777749163;43,84736837;0,424038697;0,763260848;445,6493707;0,971664444;0,925744761;0,921508715;-0,095426573
